compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
989560,631481,0.6381432151663365,358079,0.36185678483366346,27,1000,123695,21148,0.170968915477586,123695,69869,0.5648490238085614,0.8813599226227062,0.9281579691984316
989560,671469,0.6785530943045394,318091,0.3214469056954606,28,1000,123695,25358,0.20500424431060268,123695,73190,0.5916973200210195,0.8909884546199675,0.9345375722543353
989560,675125,0.6822476656291685,314435,0.3177523343708315,29,1000,123695,26457,0.21388900117223816,123695,73805,0.5966692267270302,0.8922813563098125,0.9352995270625328
989560,657105,0.6640375520433324,332455,0.33596244795666763,30,1000,123695,25187,0.20362181171429727,123695,73238,0.5920853712761227,0.8895358924236412,0.9331025910505679
989560,660005,0.666968147459477,329555,0.3330318525405231,31,1000,123695,24346,0.1968228303488419,123695,72231,0.5839443793201019,0.8871726287644476,0.9316342616920652
989560,718195,0.7257720603096326,271365,0.27422793969036746,32,1000,123695,34321,0.2774647317999919,123695,81097,0.6556206798981365,0.9091445757309372,0.9453918913456486
989560,729176,0.7368689114353855,260384,0.2631310885646146,33,1000,123695,36284,0.2933344112534864,123695,80972,0.6546101297546384,0.9087009782058078,0.9450796313513077
989560,724370,0.7320122074457335,265190,0.2679877925542665,34,1000,123695,36325,0.2936658717005538,123695,81281,0.6571082097093658,0.9083286021998165,0.9445551558268321
989560,643938,0.6507316383038927,345622,0.34926836169610737,35,1000,123695,23184,0.1874287562148834,123695,68848,0.5565948502364687,0.8783546681343688,0.9259630542867537
989560,644141,0.6509367799830228,345419,0.34906322001697726,36,1000,123695,23958,0.19368608270342375,123695,68673,0.5551800800355714,0.8781883067909169,0.926057035450099
989560,657771,0.6647105784389021,331789,0.33528942156109787,37,1000,123695,23474,0.18977323254779901,123695,69316,0.5603783499737257,0.8834079481203445,0.9302386919438943
989560,655038,0.6619487448967217,334522,0.3380512551032782,38,1000,123695,23431,0.18942560329843566,123695,66592,0.5383564412466146,0.8767396235636664,0.9267300618456688
989560,668936,0.6759933707910587,320624,0.32400662920894135,39,1000,123695,26432,0.21368689114353853,123695,71121,0.5749706940458386,0.8874616299977068,0.9332481102712317
