common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
127,8,1016,801,0.7883858267716536,215,0.21161417322834647,6,00948d836971f053bbf9,127,43,0.33858267716535434,127,96,0.7559055118110236,0.9443569553805775,119.93333333333334,0.968503937007874,123.0
127,8,1016,754,0.7421259842519685,262,0.2578740157480315,7,00948d836971f053bbf9,127,33,0.25984251968503935,127,77,0.6062992125984252,0.9097112860892388,115.53333333333333,0.9488188976377953,120.5
127,8,1016,830,0.8169291338582677,186,0.1830708661417323,8,00948d836971f053bbf9,127,47,0.3700787401574803,127,97,0.7637795275590551,0.9447069116360456,119.97777777777777,0.968503937007874,123.0
127,8,1016,789,0.7765748031496063,227,0.2234251968503937,9,00948d836971f053bbf9,127,37,0.29133858267716534,127,95,0.7480314960629921,0.9440069991251093,119.88888888888889,0.968503937007874,123.0
127,8,1016,791,0.7785433070866141,225,0.22145669291338582,10,00948d836971f053bbf9,127,43,0.33858267716535434,127,97,0.7637795275590551,0.94750656167979,120.33333333333333,0.9704724409448819,123.25
127,8,1016,792,0.7795275590551181,224,0.2204724409448819,11,00948d836971f053bbf9,127,38,0.2992125984251969,127,98,0.7716535433070866,0.9492563429571304,120.55555555555556,0.9714566929133859,123.375
127,8,1016,731,0.719488188976378,285,0.28051181102362205,12,00948d836971f053bbf9,127,27,0.2125984251968504,127,81,0.6377952755905512,0.9181102362204724,116.6,0.9537401574803149,121.125
127,8,1016,762,0.75,254,0.25,13,00948d836971f053bbf9,127,35,0.2755905511811024,127,94,0.7401574803149606,0.9355126063787482,118.81010101010101,0.9625984251968503,122.25
127,8,1016,703,0.6919291338582677,313,0.3080708661417323,14,00948d836971f053bbf9,127,23,0.18110236220472442,127,83,0.6535433070866141,0.919064662371749,116.72121212121212,0.9537401574803149,121.125
127,8,1016,725,0.7135826771653543,291,0.28641732283464566,15,00948d836971f053bbf9,127,27,0.2125984251968504,127,76,0.5984251968503937,0.9037620297462816,114.77777777777777,0.9448818897637795,120.0
127,8,1016,693,0.6820866141732284,323,0.31791338582677164,16,00948d836971f053bbf9,127,28,0.2204724409448819,127,76,0.5984251968503937,0.9037620297462816,114.77777777777777,0.9448818897637795,120.0
127,8,1016,669,0.6584645669291339,347,0.34153543307086615,17,00948d836971f053bbf9,127,18,0.14173228346456693,127,84,0.6614173228346457,0.9219597550306211,117.08888888888889,0.9557086614173228,121.375
127,8,1016,681,0.6702755905511811,335,0.3297244094488189,18,00948d836971f053bbf9,127,16,0.12598425196850394,127,84,0.6614173228346457,0.9219597550306211,117.08888888888889,0.9557086614173228,121.375
127,8,1016,675,0.6643700787401575,341,0.33562992125984253,19,00948d836971f053bbf9,127,24,0.1889763779527559,127,73,0.5748031496062992,0.8959675495108564,113.78787878787878,0.9399606299212598,119.375
127,8,1016,685,0.6742125984251969,331,0.3257874015748031,20,00948d836971f053bbf9,127,23,0.18110236220472442,127,77,0.6062992125984252,0.904811898512686,114.91111111111111,0.9448818897637795,120.0
127,8,1016,693,0.6820866141732284,323,0.31791338582677164,21,00948d836971f053bbf9,127,22,0.1732283464566929,127,81,0.6377952755905512,0.9125109361329834,115.88888888888889,0.9498031496062992,120.625
127,8,1016,730,0.718503937007874,286,0.281496062992126,22,00948d836971f053bbf9,127,40,0.31496062992125984,127,78,0.6141732283464567,0.9019168058538137,114.54343434343434,0.9429133858267716,119.75
127,8,1016,763,0.7509842519685039,253,0.24901574803149606,23,00948d836971f053bbf9,127,36,0.28346456692913385,127,87,0.6850393700787402,0.9230096237970254,117.22222222222223,0.9557086614173228,121.375
127,8,1016,644,0.6338582677165354,372,0.3661417322834646,24,00948d836971f053bbf9,127,24,0.1889763779527559,127,67,0.5275590551181102,0.8843235504652827,112.30909090909091,0.9330708661417323,118.5
127,8,1016,687,0.6761811023622047,329,0.32381889763779526,25,00948d836971f053bbf9,127,28,0.2204724409448819,127,82,0.6456692913385826,0.908915930963175,115.43232323232323,0.9468503937007874,120.25
127,8,1016,706,0.6948818897637795,310,0.3051181102362205,26,00948d836971f053bbf9,127,26,0.2047244094488189,127,73,0.5748031496062992,0.8934224131074526,113.46464646464646,0.937992125984252,119.125
127,8,1016,677,0.6663385826771654,339,0.33366141732283466,27,00948d836971f053bbf9,127,21,0.16535433070866143,127,77,0.6062992125984252,0.8957130358705162,113.75555555555556,0.9389763779527559,119.25
127,8,1016,716,0.7047244094488189,300,0.2952755905511811,28,00948d836971f053bbf9,127,22,0.1732283464566929,127,82,0.6456692913385826,0.910061242344707,115.57777777777778,0.9478346456692913,120.375
