compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
988928,766852,0.7754376456122185,222076,0.22456235438778152,22,1000,123616,46375,0.3751537017861766,123616,90617,0.7330523556821124,0.9327115823960903,0.9603398831866425
988928,771140,0.7797736538959358,217788,0.2202263461040642,23,1000,123616,47344,0.3829924928811804,123616,90958,0.7358108982655966,0.933021829035289,0.9603540399301062
988928,731608,0.7397990551384934,257320,0.2602009448615066,24,1000,123616,39543,0.31988577530416773,123616,85617,0.6926045172146,0.9209986512681947,0.9530936529251877
988928,742562,0.7508756957028216,246366,0.24912430429717836,25,1000,123616,40824,0.3302485115195444,123616,86157,0.6969728837690914,0.9228133269066483,0.9543131552549832
988928,722000,0.7300834843385969,266928,0.26991651566140307,26,1000,123616,37056,0.29976702045042714,123616,83463,0.6751795884027958,0.9165979975600084,0.9504412859176805
988928,724871,0.7329866279446027,264057,0.2670133720553974,27,1000,123616,38078,0.30803455863318663,123616,84811,0.6860843256536371,0.9185899127621893,0.9514231571964794
988928,756395,0.7648635694408491,232533,0.23513643055915093,28,1000,123616,43056,0.3483044266114419,123616,87162,0.7051028993010614,0.924484909595251,0.9552414331478126
988928,759111,0.7676099776727932,229817,0.23239002232720685,29,1000,123616,44215,0.3576802355682112,123616,87563,0.7083468159461558,0.925470917539904,0.9558117476702045
988928,744360,0.7526938260419364,244568,0.24730617395806367,30,1000,123616,42416,0.3431271032876003,123616,87194,0.7053617654672534,0.9237061202955585,0.9544557338855811
988928,744857,0.7531963904348952,244071,0.24680360956510483,31,1000,123616,41235,0.3335733238415739,123616,86106,0.6965603158167227,0.9214826624320532,0.9531694926223143
988928,795657,0.8045651452886358,193271,0.19543485471136424,32,1000,123616,53355,0.4316188842868237,123616,93468,0.7561157131762879,0.9376390825572168,0.9629406792001035
988928,804464,0.8134707481232203,184464,0.1865292518767797,33,1000,123616,55691,0.4505161144188455,123616,93605,0.7572239839502977,0.9379427562543007,0.963042809992234
988928,798887,0.8078313082448874,190041,0.19216869175511261,34,1000,123616,54707,0.442555979808439,123616,93434,0.7558406678747088,0.9366092289581156,0.9620397035982398
988928,735346,0.7435789056432824,253582,0.25642109435671756,35,1000,123616,40332,0.3262684442143412,123616,83933,0.6789816852187419,0.9159775069754361,0.9495625566269739
988928,735804,0.7440420333937354,253124,0.2559579666062646,36,1000,123616,41123,0.3326672922599016,123616,83380,0.674508154284235,0.9146679398491449,0.9488951672922599
988928,746723,0.7550832820994046,242205,0.24491671790059538,37,1000,123616,40750,0.32964988351022523,123616,84332,0.6822094227284494,0.9194565747552403,0.9524464875097075
