compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
991368,746893,0.7533963170084167,244475,0.24660368299158333,19,1000,123921,41600,0.33569774291685833,123921,88478,0.713987136966293,0.9299156361446046,0.9591927518338296
991368,749481,0.7560068511390321,241887,0.24399314886096787,20,1000,123921,40680,0.3282736582177355,123921,86900,0.701253217775841,0.9263100290722724,0.9570220140250644
991368,758191,0.7647926905044343,233177,0.23520730949556573,21,1000,123921,42947,0.34656757127524795,123921,88507,0.714221157027461,0.9295171348092162,0.958872991664044
991368,770507,0.7772159278895425,220861,0.22278407211045748,22,1000,123921,47025,0.37947563366983805,123921,90924,0.7337255186772218,0.9331164221279695,0.9605807328862743
991368,775620,0.7823734475996804,215748,0.21762655240031956,23,1000,123921,47822,0.38590715052331725,123921,91411,0.7376554417733879,0.9335535899217596,0.9606503336803286
991368,735868,0.7422753205671355,255500,0.2577246794328645,24,1000,123921,40114,0.3237062321963186,123921,86143,0.695144487213628,0.9216575759679838,0.9534521993850921
991368,746277,0.7527749533977292,245091,0.2472250466022708,25,1000,123921,41335,0.33355928373721966,123921,86552,0.6984449770418251,0.9231466458473978,0.9545052896603481
991368,727237,0.7335691690673897,264131,0.2664308309326103,26,1000,123921,38023,0.3068325788203775,123921,84158,0.6791262175095424,0.9180900185524098,0.9514014977283914
991368,728571,0.7349147844191057,262797,0.26508521558089426,27,1000,123921,38716,0.3124248513165646,123921,85069,0.6864776752931303,0.9187900054726494,0.9515760040671073
991368,759967,0.7665841544209617,231401,0.23341584557903824,28,1000,123921,43682,0.35249876937726454,123921,87346,0.7048522849234593,0.9247013387280167,0.955426239297617
991368,763489,0.7701368210392104,227879,0.22986317896078953,29,1000,123921,44974,0.36292476658516315,123921,88105,0.7109771548002356,0.9261904195353717,0.9562150482968989
991368,749581,0.7561077218550528,241787,0.24389227814494718,30,1000,123921,43113,0.3479071343840027,123921,87646,0.7072731821079559,0.9242167789629477,0.9547917624938469
991368,750836,0.7573736493411125,240532,0.24262635065888752,31,1000,123921,42193,0.34048304968487986,123921,86968,0.7018019544709936,0.9231175189438933,0.9541885556120432
991368,798808,0.8057633492305581,192560,0.19423665076944183,32,1000,123921,53889,0.43486576125111964,123921,93588,0.7552230856755514,0.9376279820078692,0.9629693514416443
991368,808087,0.815123142970118,183281,0.18487685702988194,33,1000,123921,56471,0.4557016163523535,123921,94082,0.7592094963726891,0.9385351942158298,0.9634111651778149
991368,801907,0.8088893327200394,189461,0.19111066727996062,34,1000,123921,55394,0.4470105954600108,123921,93998,0.75853164516103,0.9372624493741989,0.9624185973321713
991368,741591,0.7480481516449996,249777,0.25195184835500034,35,1000,123921,41417,0.3342209956343154,123921,84730,0.6837420614746492,0.9175748705852562,0.9505773839785024
991368,740424,0.7468709903890381,250944,0.2531290096109618,36,1000,123921,42056,0.3393775066372931,123921,84217,0.67960232728916,0.9162286966097476,0.9498622106019158
991368,752325,0.7588756143026606,239043,0.24112438569733943,37,1000,123921,41902,0.3381347794159182,123921,85493,0.6898992099805521,0.9216934828526073,0.9538042381840043
991368,748425,0.7549416563778536,242943,0.24505834362214637,38,1000,123921,41429,0.33431783152169525,123921,83053,0.6702092462133133,0.9160073576177388,0.9507004462520476
991368,767803,0.774488383728343,223565,0.22551161627165695,39,1000,123921,46069,0.3717610413085756,123921,87434,0.705562414764245,0.9256798168750144,0.9564440248222658
